"instance"	"R1"	"R2"	"R3"	"R4"	"R5"	"R6"	"R7"	"R8"	"R9"	"R10"	"state_Shift..dimension.1."	"state_Shift..dimension.2."	"state_Slope..dimension.1."	"state_Slope..dimension.2."
"233"	233	0.301581384966573	0.330662875849117	0.438007239013683	0.429753463434418	0.453961319353775	0.462375039369099	0.406289811380885	0.371097145299408	0.274715366153375	0.298443046601181	6.25177649962591	3.37244831090513	-0.76336062958265	1.61725446203386
"234"	234	0.0979350182134373	0.243350697557693	0.314283789604735	0.113990517861538	0.237578580870379	0.170835993565693	0.391666880265227	0.125000004823782	0.270833333660145	0.162500000018451	2.51817722514482	2.24420808255847	6.35561058683915	-3.09739336107583
"235"	235	0.457898946325049	0.337304344490025	0.275694855787632	0.245774818575334	0.108908847639487	0.161046943718373	0.214307260681541	0.246240881268793	0.196140420512169	0.141759647073132	1.48229821409663	0.346733797514582	-0.999309417394001	-1.97384625779444
"236"	236	0.214041374458018	0.261263671416346	0.279204269477699	0.520066328601753	0.32396998521538	0.345071966183962	0.401761342396194	0.382605377757131	0.40652125098181	0.323955884944585	4.55917943038227	6.52089561952573	-2.24130314246227	0.302873161584273
"237"	237	0.397572231835001	0.255085903846584	0.210671309817831	0.197968076584249	0.409592833820092	0.219764261865886	0.209804872245088	0.316993801700283	0.395766208631833	0.279218282478432	1.36032741086589	4.29149547533678	0.956284673197936	5.44180830196224
"238"	238	0.204166666666743	0.104166666765225	0.32083343135677	0.312788486327625	0.417978924390906	0.262752453602519	0.329166889404073	0.250000000141792	0.395833333333409	0.283333333333333	4.94447889258011	5.02538004955709	8.16689736082934	7.32584741582417
"239"	239	0.129168940645555	0.28753093833167	0.334434759757054	0.364195898650668	0.201094853181471	0.25869429984628	0.216667760758892	0.200000034068356	0.150000001758051	0.187500000026259	4.15270880723883	5.46317622532406	3.90166947537089	9.40595859773637
"240"	240	0.27604058944474	0.497233506703986	0.286382269089939	0.254243110579091	0.265056111836703	0.254061782666658	0.346855804203276	0.471419811079711	0.285683459072785	0.158536265854515	5.80168966957114	1.90628750489789	0.682083187355852	2.99308932248694
"241"	241	0.245835522371299	0.272837446534346	0.217449556837748	0.358082220302249	0.383620695632213	0.154171593148305	0.133333479471672	0.295833333545603	0.250000000017376	0.133333333333455	3.78639457338546	0.572408459746772	4.58353835503463	-3.11035176009948
"242"	242	0.237507296217408	0.230123720278628	0.20055716485517	0.212734920495126	0.357705859171387	0.390408971401668	0.242668410938611	0.362448033893694	0.237525564809479	0.304166666666667	5.73979439744215	4.52521067484762	0.824980599217253	9.23376312205191
"243"	243	0.299620804937459	0.276548362270347	0.553856842569839	0.542241050885149	0.3428393908992	0.408251623389268	0.34385829793472	0.338731034564956	0.376300855844934	0.369913308046516	3.524518398242	5.71321100495961	2.55474767602567	0.273871847015959
"244"	244	0.312505814251518	0.323389686998077	0.382330309793739	0.387785112977413	0.283524219826484	0.208376948269987	0.366667439244674	0.262500013497392	0.229166666750576	0.275000000003083	3.0192181066825	3.92516719032259	-3.93946180811815	4.28808655347417
"245"	245	0.268114500874818	0.383869912482649	0.397355373864305	0.417933751729647	0.48945389546455	0.349071939602332	0.458125995678158	0.378077826770474	0.296534344022925	0.263193881693714	5.03047135715485	3.45635073397029	1.20671292060284	-0.344245595625497
"246"	246	0.308334961483841	0.141894185514393	0.248209103600396	0.245702326554408	0.317419884423246	0.26300150219624	0.203101336117669	0.324225627363498	0.247801728913778	0.200306526714206	7.37027815985549	3.520646579709	2.67690188413955	5.01496910811645
"247"	247	0.351624878698241	0.286638757215354	0.270446922330117	0.309687551747827	0.423853609179412	0.487432768771655	0.473429284586021	0.286517924646435	0.339953868465824	0.156466483801389	0.808746974486168	4.09414207692028	4.67960489190153	0.575499487661452
"248"	248	0.116876094537891	0.355758966492818	0.391935145669228	0.247386131218724	0.350855725391397	0.3022192974041	0.375342671329728	0.338260350585399	0.229269000335525	0.283345167177202	7.02160567744442	4.75754288768092	7.71381293657575	-2.03175318554508
"249"	249	0.116674244581208	0.463159107117592	0.347066896221152	0.251025183640823	0.371280872176775	0.39587267351053	0.279165007844322	0.262500010862413	0.125000000072355	0.200000000000439	4.90674862014616	3.56651026295703	-5.62412986035659	-4.34896299974656
"250"	250	0.359948495468091	0.22656920749771	0.200937200935844	0.225065678312339	0.122005398001396	0.399734125862408	0.260420549368539	0.150019624966905	0.325000257369653	0.27083333266186	5.95350351155265	1.13042622139728	4.40827160917793	3.39252339870363
"251"	251	0.200195147429822	0.280632455467067	0.459323450611231	0.188360744407541	0.154563186154603	0.290402669475493	0.419595544086792	0.204640173416982	0.271366369074321	0.109239892013865	5.94187328973185	3.24033388463291	1.55512464340137	4.98379080807339
"252"	252	0.22748268040019	0.538114661970361	0.402175199731122	0.339389093636223	0.201901283668837	0.204559052639541	0.0958874993300684	0.404189753229196	0.204170594839838	0.337500396878507	3.2152590751478	1.60939807222948	-3.89199918795414	-1.59915628038374
"253"	253	0.221566324773628	0.169408147362369	0.27306091570712	0.448479299220192	0.3273953693533	0.351872855476818	0.258607473467093	0.187519422074082	0.312503503987327	0.233333347586433	3.70396458959654	5.36040295332905	2.17387320091545	-5.08550543403158
"254"	254	0.179589934949364	0.122474931206033	0.249347847094455	0.40067683271372	0.653353164109246	0.216921198289431	0.271895360115014	0.277201255047352	0.254690109681477	0.208493215073435	4.5910775369176	3.3826373801588	-1.50546591986881	3.74893479422845
"255"	255	0.0916666806897449	0.47924683678651	0.240403079211824	0.204619880471176	0.305014074948938	0.366472661716275	0.200000239353735	0.320833333153096	0.375000000000686	0.275	5.17980653535769	3.11883643014171	7.03727657844326	7.44747511132761
"256"	256	0.369907716046304	0.312991006121525	0.466974997762553	0.331901875548173	0.311495015873622	0.225778681686647	0.232545490501513	0.384981842026701	0.319063912384663	0.265276739040669	5.80007828682156	2.80641417760027	-0.126311969360524	2.18517724163559
"257"	257	0.368138977980366	0.338669827699374	0.447836486907902	0.405794781395597	0.299092542416843	0.405729206857418	0.419890773884047	0.344751468689601	0.490369017598771	0.58717308747057	5.01744062325413	6.74199328177281	0.11006980970614	1.75792221042126
"258"	258	0.275449380062488	0.2546360772742	0.126343162515681	0.250437682010073	0.237698009552853	0.404167951807325	0.354166669698049	0.30833333334972	0.0916666666669842	0.133333333333337	1.88925964978312	3.62485872446851	-3.93731966545538	5.59692843206538
"259"	259	0.170141611144951	0.359082151594745	0.243164366063349	0.20108375736621	0.289277579789117	0.333233554277183	0.20713325969348	0.14686533815854	0.180039563548365	0.113301761533162	3.13603525393731	3.6022125138484	-0.925974390145158	8.59344865541494
"260"	260	0.235390937545798	0.337070471450258	0.183433423796647	0.10514936090009	0.220924200582032	0.372218727957542	0.379387692550924	0.264276228392486	0.258960621149452	0.133366570242725	1.3152931907558	6.26819896096024	6.76738255538684	-2.46881799702854
"261"	261	0.269954829346878	0.293188486273456	0.196923960319497	0.320833333333401	0.31040429188198	0.314547169509751	0.253709645001778	0.216170813589767	0.37517372869403	0.223336747565491	10.0289453882835	5.43505552391734	4.70879864306582	0.97315010690691
"262"	262	0.37260223558883	0.322719726960336	0.298032283925983	0.305298406657328	0.234690941159281	0.187259316866912	0.446093306793499	0.361267678415224	0.293124977800553	0.275481445891804	3.51538533137057	6.27023975597888	10.5420800417537	0.0213751352178826
"263"	263	0.26481452726664	0.190970319644884	0.243843926141729	0.340782968516452	0.260863137278031	0.163126251861726	0.0625302647346258	0.291673806993955	0.287500513215065	0.254166715558594	-0.409337711270464	3.37309578961929	4.03416475653928	-2.4251917450951
"264"	264	0.464730919153938	0.267144367636439	0.248740831299993	0.306906097115524	0.312511189790655	0.360400246777654	0.275451963466869	0.266797520607718	0.366677698598586	0.15002916941534	0.466440506872686	2.63613991599416	-1.05213704003695	4.52817391159492
"265"	265	0.468749458524117	0.469197039396106	0.453232942998471	0.288629934604478	0.515657631745196	0.410939363595359	0.300015009068894	0.357722552499393	0.262500289778536	0.38735307419269	2.04925075291639	3.67400304219241	-2.08595272988059	0.100131841551031
"266"	266	0.459434142850958	0.25779570983543	0.326380527780716	0.484644354086471	0.299120609549556	0.444087308384154	0.147161877956357	0.29978994939397	0.306358988042473	0.145729212040435	2.19693851970866	3.73131978940647	0.326356933662495	6.12772929335041
"267"	267	0.3514194581967	0.457273896355545	0.374717255318717	0.395907452876687	0.459035773236595	0.458056206713027	0.476179126814423	0.464134508421904	0.395597427381923	0.385645824417504	4.90062681970096	5.61254324223258	-0.0146119530101205	0.27359498908227
"268"	268	0.233775225758685	0.291741996310262	0.401222540911273	0.169963530146237	0.0752409590370617	0.304171561728727	0.245833385671476	0.279166668665354	0.179166666679883	0.304166666666891	-0.45767204851159	3.07234170980488	2.807445691708	3.96204717934878
"269"	269	0.317022129885447	0.289772225710614	0.323502569386262	0.25841777535036	0.191666672416472	0.204166666667705	0.241666666666667	0.354166666666667	0.1125	0.245833333333333	2.98349663046025	1.8061330620068	8.54515713787001	8.35713855179609
"270"	270	0.424889335250399	0.419169489322359	0.409100198618987	0.274472831682121	0.386018499028728	0.334102225942802	0.204340885043051	0.229180740392567	0.170837573548418	0.241667610251727	1.924026836405	2.75806826057427	1.64621408320958	1.99612516166358
"271"	271	0.563662325342585	0.475224963071222	0.428923563312122	0.410712196372628	0.439214473959323	0.341064139986411	0.429570100508554	0.076244003847396	0.249277262290346	0.251472755990799	4.05904562205973	3.05713975010481	-0.720371191297867	0.695801405873499
"272"	272	0.187951351052403	0.322340540637141	0.267140430471162	0.426685778250818	0.249431900116666	0.150323376227933	0.225025730187824	0.270835744652721	0.245833897851556	0.254166649425326	3.81004566722119	1.67127149048126	3.54981531324205	1.86919096482313
"273"	273	0.346595432447715	0.219560017804929	0.430235159020629	0.336027745738727	0.281121702447372	0.421051505736624	0.233800096921448	0.406318059644841	0.314321908529973	0.352177706615885	6.22637353614403	2.67260849660484	0.0850536899078258	-5.62595408179794
"274"	274	0.433572495144995	0.0959128233584574	0.308333718357982	0.479168676426231	0.207507188739125	0.455181398313816	0.237500074035022	0.325000000015545	0.212500000000003	0.2625	-0.452892724882645	5.33904174546721	3.47483175737081	9.16024361369247
"275"	275	0.419963892173185	0.554962687391212	0.357825471067024	0.330199141992235	0.336475755337381	0.372504277349327	0.262479334659192	0.328863731522047	0.187727223613264	0.299771103672893	0.453787706481781	0.488381499091703	0.225880646268388	-0.517787546603206
"276"	276	0.40832755864825	0.371060535151162	0.475310224418976	0.113337286491627	0.208334286491201	0.366666668810201	0.175000000001488	0.120833333333336	0.3375	0.266666666666667	-1.20469523505565	3.09055314998733	4.70293357302692	-6.6851141913429
"277"	277	0.23689201457138	0.204176571264168	0.335710597472899	0.324678839810068	0.444309007749226	0.215477350561219	0.196964413302836	0.175121537420442	0.270840242456159	0.154167346765124	4.66263422445072	2.02463640447087	2.53544031531771	-4.42877640021395
"278"	278	0.154171896801013	0.400244061459844	0.207939999480294	0.307230379466915	0.282870384491988	0.321348218246218	0.258353681156151	0.391666977244258	0.250000012172652	0.279166666793702	4.27210195351659	4.17937857538093	8.57684454125495	3.60696774686912
"279"	279	0.400109785886416	0.509716124571739	0.449004010785497	0.49089446896927	0.534581001544403	0.414548374037308	0.393145069970101	0.43136618085116	0.325332886554896	0.346965006418176	3.59735779504535	5.21101481649156	-0.441967411141505	0.568705514286935
"280"	280	0.362500294408903	0.179173899529117	0.254380270886237	0.203871063827985	0.47954461859446	0.228251221442662	0.375592602180417	0.245856182587388	0.366667276122741	0.216666699331738	5.25257212843274	5.10688920585595	4.48902330706239	3.39501485217377
"281"	281	0.217629225987053	0.224674456975195	0.178366636430262	0.161014265100148	0.539047895538793	0.317107039042952	0.532116701843845	0.275590551888737	0.226513179059444	0.31267929086756	7.02394388618212	7.01096213772841	-2.17501529414592	-1.06089544555379
"282"	282	0.287327269025889	0.317688095340221	0.349384053617468	0.418482696408822	0.22041552440919	0.262135833226857	0.291838877216299	0.208341914947766	0.150027972322229	0.229174943941597	0.582274899249803	5.51215987066287	-1.16894822327979	7.1497334258763
"283"	283	0.357613499994272	0.332640392299241	0.163936705367411	0.235304215810091	0.28931344184534	0.316483839572197	0.196506569635873	0.23909187115769	0.400040936706906	0.216748121349925	4.95047665756407	0.503119318163961	-1.75500462564432	-2.87269448568134
"284"	284	0.182225264022681	0.298604215857196	0.3806694582753	0.282173038809095	0.138056621586479	0.179979498161361	0.319420494027211	0.151143947964694	0.306845294180196	0.136096521875408	4.29256435299923	2.25383840026041	7.89809316445854	-0.661397411033712
"285"	285	0.345833341980625	0.370835182343264	0.22145412079566	0.150290549347812	0.24187819739957	0.332209412899536	0.32876586537563	0.366741686698573	0.358409155921099	0.225002455082955	6.07283035358189	2.839053779155	3.01264117145923	15.8205052853219
"286"	286	0.424681190352592	0.354902803064336	0.39917224271202	0.309653300669065	0.23089262607409	0.184768739260959	0.408625799971473	0.179365375464141	0.170855543340494	0.175002277875577	1.97822047989804	3.63537760266516	1.49779921344508	1.80371130308233
"287"	287	0.399999447043017	0.192457134475559	0.26129662822199	0.592839615990204	0.403181311321892	0.293244255567793	0.308430731493144	0.287663516931513	0.179178847416716	0.220834481671595	5.02953862394039	3.93009962265995	2.50095606699288	3.51795523543561
"288"	288	0.25236435280065	0.315497300265287	0.281780852441717	0.325215279405545	0.245292448019149	0.293608207204075	0.255257425270524	0.302778455680353	0.22852194695312	0.226679519146741	2.83776302245818	8.77360910897828	-1.0495859534538	3.23604524178189
"289"	289	0.209369495562555	0.320182404688455	0.471084332422468	0.199626056772035	0.354432920203872	0.333462839209486	0.383339190187471	0.337501574374272	0.270833764456468	0.208333364555274	1.75708380298772	3.0659958214886	1.90135461111723	4.99461971936272
"290"	290	0.258416761228891	0.185449607656148	0.411304894691649	0.351992208672118	0.279447229035041	0.220991514681216	0.200003679906932	0.254166808122083	0.345833333333333	0.291666666765385	3.26407767345563	3.60212640444725	7.91162153590366	3.4128177104993
"291"	291	0.222748482105091	0.0798951980094802	0.374775883165106	0.240623200800853	0.347708120324693	0.289431057359475	0.432080865015684	0.0863427857895	0.20033078389148	0.273548389086502	5.95728078675979	1.80789995045316	1.14089835175962	4.77364332898592
"292"	292	0.273689966395073	0.550948908369273	0.496132713991315	0.242089583157133	0.205536176730393	0.321402686203081	0.271949561923892	0.34753679414359	0.292664041148281	0.413105250080409	2.28339325223927	2.94626406088565	1.85260622764969	0.942305893144508
"293"	293	0.17623174690074	0.328829010247196	0.208342987259253	0.285018006356023	0.386984930023849	0.317601348818932	0.258376435610175	0.341666816464194	0.183333334718052	0.170833333343782	1.50028942942139	5.08872293796719	9.4069390846065	5.02026025679606
"294"	294	0.108335927943655	0.325013382679665	0.192038244741356	0.334321936256922	0.28081331413512	0.539623639823511	0.125602277608246	0.215733373582244	0.250268182748886	0.183376426049493	6.12687001298058	5.57250673787181	2.35142482354375	3.25820808085054
"295"	295	0.307857317795998	0.39220024955202	0.343610928339261	0.230223152487354	0.124350825889832	0.340662535272889	0.199110473492906	0.182391719968762	0.337732731173025	0.362505100083538	2.81451985464147	6.72819114043526	-1.79619053848139	3.24473033561126
"296"	296	0.164933631452621	0.350483683022958	0.417231707028915	0.478852720947829	0.489959353681395	0.393305392218572	0.233793184880638	0.316129092422262	0.370268343178868	0.293406032168549	3.46851277993336	4.19903243581459	0.535811955623308	1.34792517014218
"297"	297	0.359195289522979	0.380535975356189	0.577800129047374	0.181633967274435	0.354811914796081	0.158391465667551	0.275016438783928	0.141668160583127	0.0625000938587285	0.416666709787516	2.80285241934363	1.75900451302406	9.60493193353782	1.95643974283565
"298"	298	0.312500118213682	0.250010770750758	0.129346760641355	0.277598708220282	0.498460798989871	0.164329312067222	0.33355591807003	0.229174452053404	0.28333451828975	0.183362975761027	12.9109312526663	4.91324334796501	3.1681721780067	3.66482025469192
"299"	299	0.292090924882951	0.206998410271031	0.443696458891737	0.33029365894181	0.203610193182022	0.31301806378034	0.320825700174582	0.154166829828818	0.266666667317695	0.18750000004919	4.81542922946118	2.7816176276038	4.43981985087772	4.00523370727963
"300"	0	0.10833333333479	0.216666667031561	0.216666723184985	0.337513252960441	0.280133112870856	0.617377187268898	0.183654168090929	0.23333484680739	0.233333350143038	0.262500000090207	5.84729174747228	6.06350515716538	5.35636103333187	8.47332452665443
